Date,Content,Comment
2020-09-17,https://boxd.it/31CQu,pee
2020-10-08,https://boxd.it/1olL25,"no, no. he's got a point."
2020-10-20,https://boxd.it/1pCXeb,and its the part where youre just dropping down a metal pipe or st and its really dark. Idk why but its the same reason I consider As Above so Below as the scariest movie ever. Something ab inescapability i guess.
2020-11-22,https://boxd.it/1tffGl,Yeah i checked out the letterboxd page for it after i saw a bunch of ppl talking ab it... i decided not to add it to the watchlist after i saw the average rating. This tends to happen a lot with movies tiktok has recommended to me
2021-03-10,https://boxd.it/1IfeWx,but not worse than your grammar it seems
2021-04-08,https://boxd.it/1M7Bvp,Probablemente dirá en algún lugar de la botella.
2021-10-22,https://boxd.it/2dRjM3,Someone cute idk
